t,n_grads,f,comm_rounds,var_error
47.0,0.0,0.011492028430729325,47.0,-1796.4082712347397
48.0,0.0,0.011498983184926427,48.0,-1796.4082642799854
49.0,0.0,0.011505949042489444,49.0,-1796.408257314128
50.0,0.0,0.011512932391626355,50.0,-1796.4082503307786
51.0,0.0,0.011519938779920249,51.0,-1796.4082433243905
52.0,0.0,0.011526972980755907,52.0,-1796.4082362901895
53.0,0.0,0.011534039057390836,53.0,-1796.408229224113
54.0,0.0,0.011541140424143757,54.0,-1796.408222122746
55.0,0.0,0.011548279904367515,55.0,-1796.408214983266
56.0,0.0,0.011555459785019685,56.0,-1796.4082078033853
57.0,0.0,0.011562681867753204,57.0,-1796.4082005813027
58.0,0.0,0.011569947516530456,58.0,-1796.4081933156538
59.0,0.0,0.011577257701822743,59.0,-1796.4081860054685
60.0,0.0,0.011584613041499386,60.0,-1796.4081786501288
61.0,0.0,0.011592013838539495,61.0,-1796.4081712493319
62.0,0.0,0.011599460115718661,62.0,-1796.4081638030545
63.0,0.0,0.011606951647434218,63.0,-1796.4081563115228
64.0,0.0,0.011614487988838603,64.0,-1796.4081487751814
65.0,0.0,0.011622068502451694,65.0,-1796.408141194668
66.0,0.0,0.0116296923824214,66.0,-1796.4081335707879
67.0,0.0,0.01163735867659759,67.0,-1796.4081259044938
68.0,0.0,0.011645066306578909,68.0,-1796.4081181968638
69.0,0.0,0.01165281408588506,69.0,-1796.4081104490845
70.0,0.0,0.011660600736399651,70.0,-1796.408102662434
71.0,0.0,0.01166842490322073,71.0,-1796.408094838267
72.0,0.0,0.011676285168047886,72.0,-1796.4080869780023
73.0,0.0,0.011684180061226842,73.0,-1796.4080790831092
74.0,0.0,0.011692108072564078,74.0,-1796.4080711550978
75.0,0.0,0.0117000676610166,75.0,-1796.4080631955094
76.0,0.0,0.01170805726335406,76.0,-1796.408055205907
77.0,0.0,0.011716075301883493,77.0,-1796.4080471878685
78.0,0.0,0.011724120191319973,78.0,-1796.408039142979
79.0,0.0,0.011732190344880072,79.0,-1796.4080310728255
80.0,0.0,0.011740284179668853,80.0,-1796.4080229789906
81.0,0.0,0.011748400121425516,81.0,-1796.408014863049
82.0,0.0,0.011756536608687567,82.0,-1796.4080067265616
83.0,0.0,0.011764692096428097,83.0,-1796.407998571074
84.0,0.0,0.011772865059216667,84.0,-1796.4079903981112
85.0,0.0,0.01178105399394957,85.0,-1796.4079822091765
86.0,0.0,0.011789257422191538,86.0,-1796.4079740057482
87.0,0.0,0.011797473892167324,87.0,-1796.4079657892783
88.0,0.0,0.011805701980438076,88.0,-1796.40795756119
89.0,0.0,0.01181394029329455,89.0,-1796.4079493228771
90.0,0.0,0.011822187467896112,90.0,-1796.4079410757024
91.0,0.0,0.011830442173182111,91.0,-1796.407932820997
92.0,0.0,0.01183870311057966,92.0,-1796.4079245600599
93.0,0.0,0.011846969014529687,93.0,-1796.4079162941557
94.0,0.0,0.011855238652851138,94.0,-1796.4079080245176
95.0,0.0,0.011863510826961387,95.0,-1796.4078997523434
96.0,0.0,0.01187178437196916,96.0,-1796.4078914787983
97.0,0.0,0.011880058156654766,97.0,-1796.4078832050136
98.0,0.0,0.011888331083351095,98.0,-1796.407874932087
99.0,0.0,0.011896602087737483,99.0,-1796.4078666610826
100.0,0.0,0.011904870138557276,100.0,-1796.4078583930318
101.0,0.0,0.011913134237269236,101.0,-1796.407850128933
102.0,0.0,0.011921393417641436,102.0,-1796.4078418697527
103.0,0.0,0.01192964674529579,103.0,-1796.407833616425
104.0,0.0,0.011937893317210485,104.0,-1796.407825369853
105.0,0.0,0.011946132261186777,105.0,-1796.4078171309093
106.0,0.0,0.011954362735285875,106.0,-1796.4078089004352
107.0,0.0,0.011962583927241385,107.0,-1796.407800679243
108.0,0.0,0.011970795053851672,108.0,-1796.4077924681164
109.0,0.0,0.011978995360356659,109.0,-1796.40778426781
110.0,0.0,0.01198718411980253,110.0,-1796.4077760790506
111.0,0.0,0.011995360632397792,111.0,-1796.407767902538
112.0,0.0,0.0120035242248636,112.0,-1796.4077597389455
113.0,0.0,0.012011674249781026,113.0,-1796.4077515889205
114.0,0.0,0.012019810084937474,114.0,-1796.4077434530855
115.0,0.0,0.01202793113267442,115.0,-1796.4077353320376
116.0,0.0,0.012036036819238125,116.0,-1796.4077272263512
117.0,0.0,0.012044126594135045,117.0,-1796.4077191365761
118.0,0.0,0.012052199929493117,118.0,-1796.4077110632409
119.0,0.0,0.012060256319430345,119.0,-1796.4077030068509
120.0,0.0,0.01206829527943147,120.0,-1796.4076949678908
121.0,0.0,0.01207631634573377,121.0,-1796.4076869468247
122.0,0.0,0.012084319074722641,122.0,-1796.4076789440956
123.0,0.0,0.012092303042337653,123.0,-1796.407670960128
124.0,0.0,0.01210026784348952,124.0,-1796.407662995327
125.0,0.0,0.012108213091488464,125.0,-1796.4076550500788
126.0,0.0,0.012116138417484353,126.0,-1796.4076471247529
127.0,0.0,0.01212404346991872,127.0,-1796.4076392197005
128.0,0.0,0.012131927913989062,128.0,-1796.4076313352564
129.0,0.0,0.012139791431125382,129.0,-1796.4076234717393
130.0,0.0,0.012147633718479177,130.0,-1796.4076156294518
131.0,0.0,0.012155454488424824,131.0,-1796.4076078086819
132.0,0.0,0.012163253468073409,132.0,-1796.4076000097023
133.0,0.0,0.012171030398798943,133.0,-1796.4075922327715
134.0,0.0,0.012178785035776865,134.0,-1796.4075844781346
135.0,0.0,0.012186517147534773,135.0,-1796.4075767460229
136.0,0.0,0.012194226515515235,136.0,-1796.4075690366549
137.0,0.0,0.012201912933650493,137.0,-1796.4075613502366
138.0,0.0,0.012209576207948986,138.0,-1796.4075536869625
139.0,0.0,0.012217216156093417,139.0,-1796.4075460470142
140.0,0.0,0.012224832607050214,140.0,-1796.4075384305634
141.0,0.0,0.012232425400690179,141.0,-1796.4075308377696
142.0,0.0,0.012239994387420145,142.0,-1796.4075232687828
143.0,0.0,0.012247539427825273,143.0,-1796.4075157237426
144.0,0.0,0.012255060392321998,144.0,-1796.407508202778
145.0,0.0,0.012262557160821214,145.0,-1796.4075007060096
146.0,0.0,0.012270029622401455,146.0,-1796.407493233548
147.0,0.0,0.012277477674991991,147.0,-1796.4074857854953
148.0,0.0,0.012284901225065486,148.0,-1796.4074783619453
149.0,0.0,0.012292300187339936,149.0,-1796.407470962983
150.0,0.0,0.012299674484489806,150.0,-1796.407463588686
151.0,0.0,0.012307024046865981,151.0,-1796.4074562391236
152.0,0.0,0.012314348812224388,152.0,-1796.4074489143582
153.0,0.0,0.012321648725463015,153.0,-1796.407441614445
154.0,0.0,0.012328923738367126,154.0,-1796.407434339432
155.0,0.0,0.01233617380936241,155.0,-1796.407427089361
156.0,0.0,0.012343398903275866,156.0,-1796.407419864267
157.0,0.0,0.012350598991104241,157.0,-1796.4074126641792
158.0,0.0,0.012357774049789709,158.0,-1796.4074054891205
159.0,0.0,0.012364924062002713,159.0,-1796.4073983391083
160.0,0.0,0.012372049015931627,160.0,-1796.4073912141544
161.0,0.0,0.012379148905079114,161.0,-1796.4073841142654
162.0,0.0,0.01238622372806501,162.0,-1796.4073770394423
163.0,0.0,0.012393273488435474,163.0,-1796.407369989682
164.0,0.0,0.012400298194478224,164.0,-1796.4073629649758
165.0,0.0,0.012407297859043712,165.0,-1796.4073559653114
166.0,0.0,0.012414272499372046,166.0,-1796.407348990671
