t,n_grads,f,comm_rounds,var_error
0.0,32560.0,2.68791708381673,0.0,1.3203353272254992
1.0,65120.0,2.631389484307365,2.0,1.3159499559868322
2.0,97680.0,2.5748684350619677,4.0,1.3115898870121248
3.0,130240.0,2.5187363266507554,6.0,1.307286418388465
4.0,162800.0,2.46303074127925,8.0,1.303041320304369
5.0,195360.0,2.407780750254031,10.0,1.2988555307149932
6.0,227920.0,2.353016314068897,12.0,1.2947299535733858
7.0,260480.0,2.298768518267728,14.0,1.2906654803752413
8.0,293040.0,2.245069578696259,16.0,1.2866629914640837
9.0,325600.0,2.1919527452773013,18.0,1.282723350868969
10.0,358160.0,2.1394521957193966,20.0,1.2788474016268145
11.0,390720.0,2.0876029018350537,22.0,1.2750359603558175
12.0,423280.0,2.036440472600853,24.0,1.2712898115037436
13.0,455840.0,1.9860009726640846,26.0,1.26760970123053
14.0,488400.0,1.9363207166337295,28.0,1.2639963309926958
15.0,520960.0,1.887436039889099,30.0,1.260450350887097
16.0,553520.0,1.8393830473791353,32.0,1.2569723528287724
17.0,586080.0,1.7921973426680438,34.0,1.2535628636507372
18.0,618640.0,1.7459137403003155,36.0,1.2502223382264919
19.0,651200.0,1.7005659653878775,38.0,1.2469511527277641
20.0,683760.0,1.656186345117168,40.0,1.2437495981395903
21.0,716320.0,1.6128054975940336,42.0,1.2406178741617129
22.0,748880.0,1.570452024041676,44.0,1.2375560836286728
23.0,781440.0,1.529152210796163,46.0,1.234564227580281
24.0,814000.0,1.4889297477637693,48.0,1.231642201108957
25.0,846560.0,1.449805469981473,50.0,1.2287897901003826
26.0,879120.0,1.4117971286353792,52.0,1.2260066689691123
27.0,911680.0,1.3749191973355421,54.0,1.223292399471385
28.0,944240.0,1.3391827186308776,56.0,1.2206464306540417
29.0,976800.0,1.304595194703176,58.0,1.21806809997193
30.0,1009360.0,1.2711605249498308,60.0,1.2155566355776
31.0,1041920.0,1.2388789918094727,62.0,1.2131111597576838
32.0,1074480.0,1.2077472947713528,64.0,1.2107306934614386
33.0,1107040.0,1.1777586311102148,66.0,1.2084141618398514
34.0,1139600.0,1.1489028205741585,68.0,1.2061604006896651
35.0,1172160.0,1.1211664700871546,70.0,1.203968163676746
36.0,1204720.0,1.0945331735623058,72.0,1.2018361301980751
37.0,1237280.0,1.0689837411933525,74.0,1.1997629137318866
38.0,1269840.0,1.044496452120188,76.0,1.1977470705211228
39.0,1302400.0,1.02104732415208,78.0,1.1957871084363376
40.0,1334960.0,0.998610394267026,80.0,1.1938814958700008
41.0,1367520.0,0.9771580038612651,82.0,1.1920286705241598
42.0,1400080.0,0.9566610831637857,84.0,1.1902270479668111
43.0,1432640.0,0.9370894298150562,86.0,1.1884750298482245
44.0,1465200.0,0.9184119772932854,88.0,1.1867710116859151
45.0,1497760.0,0.9005970496123393,90.0,1.185113390145153
46.0,1530320.0,0.8836125994736821,92.0,1.183500569759985
47.0,1562880.0,0.8674264277965725,94.0,1.1819309690571373
48.0,1595440.0,0.8520063832489977,96.0,1.1804030260612897
49.0,1628000.0,0.8373205410362772,98.0,1.178915203174689
50.0,1660560.0,0.8233373607615099,100.0,1.1774659914367176
51.0,1693120.0,0.8100258236448942,102.0,1.1760539141796238
52.0,1725680.0,0.7973555497755278,104.0,1.1746775301052668
53.0,1758240.0,0.7852968963719094,106.0,1.173335435814385
54.0,1790800.0,0.7738210382515949,108.0,1.172026267824802
55.0,1823360.0,0.7629000318639482,110.0,1.1707487041182085
56.0,1855920.0,0.7525068643316363,112.0,1.1695014652570335
57.0,1888480.0,0.7426154889859566,114.0,1.168283315113496
58.0,1921040.0,0.7332008488776355,116.0,1.1670930612526091
59.0,1953600.0,0.7242388897073614,118.0,1.1659295550097037
60.0,1986160.0,0.7157065635571862,120.0,1.1647916913012963
61.0,2018720.0,0.7075818247222163,122.0,1.1636784082058877
62.0,2051280.0,0.6998436188480045,124.0,1.1625886863487878
