t,n_grads,f,comm_rounds,var_error
0.0,0.0,2.68791708381673,0.0,1.3203353272254992
1.0,32560.0,2.518913846650775,1.0,1.3073103082781232
2.0,65120.0,2.3525502548140915,2.0,1.2947117326745272
3.0,97680.0,2.1907093120154726,3.0,1.282656217224742
4.0,130240.0,2.0343123495619193,4.0,1.2711692158491152
5.0,162800.0,1.8843176154643113,5.0,1.260271657174054
6.0,195360.0,1.741719766780216,6.0,1.2499818217014174
7.0,227920.0,1.6074890088592537,7.0,1.2403135175461175
8.0,260480.0,1.4824964612365812,8.0,1.2312742467902251
9.0,293040.0,1.3674359894773718,9.0,1.2228636461096325
10.0,325600.0,1.2627555439196723,10.0,1.2150724335307181
11.0,358160.0,1.168612067969476,11.0,1.2078820872322011
12.0,390720.0,1.0848601717419781,12.0,1.2012653837110712
13.0,423280.0,1.0110767198330775,13.0,1.1951877507734612
14.0,455840.0,0.9466145391981822,14.0,1.1896092155069693
15.0,488400.0,0.8906723831627058,15.0,1.1844866195274184
16.0,520960.0,0.8423670809235658,16.0,1.1797757677826846
17.0,553520.0,0.8007968305654802,17.0,1.175433257575869
18.0,586080.0,0.7650895930268586,18.0,1.1714178542781861
19.0,618640.0,0.7344352525359571,19.0,1.1676913920772694
20.0,651200.0,0.7081033797944343,20.0,1.1642192548052852
21.0,683760.0,0.6854498957477319,21.0,1.1609705286584402
22.0,716320.0,0.6659161254146068,22.0,1.1579179245010724
23.0,748880.0,0.649023229241216,23.0,1.1550375553963272
24.0,781440.0,0.6343642565777124,24.0,1.1523086358632937
25.0,814000.0,0.6215953473480149,25.0,1.149713149954267
26.0,846560.0,0.6104270275563825,26.0,1.1472355188552905
27.0,879120.0,0.6006161243112679,27.0,1.144862286292975
28.0,911680.0,0.5919585461496865,28.0,1.142581831324192
29.0,944240.0,0.5842830010530614,29.0,1.140384112367443
30.0,976800.0,0.5774456253631693,30.0,1.1382604428150187
31.0,1009360.0,0.5713254460464678,31.0,1.1362032965621525
32.0,1041920.0,0.5658205778113445,32.0,1.1342061407802284
33.0,1074480.0,0.5608450529066865,33.0,1.1322632928719796
34.0,1107040.0,0.5563261869846132,34.0,1.1303697985235976
35.0,1139600.0,0.5522023942798111,35.0,1.1285213279463937
36.0,1172160.0,0.5484213766785183,36.0,1.1267140876752595
37.0,1204720.0,0.5449386224516392,37.0,1.1249447456001573
38.0,1237280.0,0.5417161607255402,38.0,1.123210367214439
39.0,1269840.0,0.5387215268376158,39.0,1.1215083613509833
40.0,1302400.0,0.5359269015051048,40.0,1.119836433935245
41.0,1334960.0,0.5333083932913745,41.0,1.1181925485106365
42.0,1367520.0,0.5308454393113212,42.0,1.1165748924869057
43.0,1400080.0,0.5285203036240594,43.0,1.1149818482286713
44.0,1432640.0,0.5263176564623888,44.0,1.113411968242232
45.0,1465200.0,0.5242242204780774,45.0,1.1118639538373896
46.0,1497760.0,0.5222284726566792,46.0,1.1103366367405856
47.0,1530320.0,0.5203203925751553,47.0,1.1088289632189794
48.0,1562880.0,0.5184912493234292,48.0,1.1073399803447708
49.0,1595440.0,0.5167334207562302,49.0,1.1058688240873171
50.0,1628000.0,0.5150402398407736,50.0,1.1044147089692842
51.0,1660560.0,0.5134058637651495,51.0,1.1029769190637924
52.0,1693120.0,0.5118251622092576,52.0,1.1015548001436257
53.0,1725680.0,0.5102936217851066,53.0,1.1001477528221602
54.0,1758240.0,0.508807264150916,54.0,1.0987552265496623
55.0,1790800.0,0.5073625757135837,55.0,1.0973767143487958
56.0,1823360.0,0.5059564471728519,56.0,1.0960117481901748
57.0,1855920.0,0.5045861214409276,57.0,1.09465989492314
58.0,1888480.0,0.5032491487039583,58.0,1.0933207526890676
59.0,1921040.0,0.5019433475852254,59.0,1.091993947754788
60.0,1953600.0,0.5006667715311306,60.0,1.0906791317124145
61.0,1986160.0,0.4994176796757184,61.0,1.0893759789992847
62.0,2018720.0,0.49819451155220296,62.0,1.088084184698045
63.0,2051280.0,0.49699586511454696,63.0,1.0868034625822842
64.0,2083840.0,0.49582047761166265,64.0,1.0855335433777495
65.0,2116400.0,0.4946672089238072,65.0,1.0842741732131116
66.0,2148960.0,0.49353502702732743,66.0,1.0830251122376477
67.0,2181520.0,0.49242299530177425,67.0,1.0817861333861287
68.0,2214080.0,0.4913302614339992,68.0,1.080557021273699
69.0,2246640.0,0.4902560477083207,69.0,1.0793375712057212
70.0,2279200.0,0.48919964250118997,70.0,1.0781275882894206
71.0,2311760.0,0.4881603928238111,71.0,1.076926886635799
72.0,2344320.0,0.4871376977775421,72.0,1.0757352886416902
73.0,2376880.0,0.48613100280519517,73.0,1.0745526243430557
74.0,2409440.0,0.48513979463703033,74.0,1.073378730831686
75.0,2442000.0,0.48416359684370214,75.0,1.0722134517284057
76.0,2474560.0,0.4832019659199903,76.0,1.0710566367066796
77.0,2507120.0,0.48225448783311836,77.0,1.0699081410612412
78.0,2539680.0,0.4813207749780639,78.0,1.0687678253169746
79.0,2572240.0,0.48040046348968973,79.0,1.067635554873831
80.0,2604800.0,0.47949321086795227,80.0,1.0665111996840355
81.0,2637360.0,0.4785986938780091,81.0,1.0653946339582607
82.0,2669920.0,0.477716606691868,82.0,1.0642857358978164
83.0,2702480.0,0.4768466592424177,83.0,1.0631843874502223
84.0,2735040.0,0.4759885757643125,84.0,1.062090474085828
85.0,2767600.0,0.4751420934993615,85.0,1.061003884593391
86.0,2800160.0,0.47430696154682545,86.0,1.0599245108927502
87.0,2832720.0,0.4734829398414394,87.0,1.0588522478629319
88.0,2865280.0,0.47266979824407285,88.0,1.057786993184199
89.0,2897840.0,0.4718673157317799,89.0,1.0567286471927133
90.0,2930400.0,0.4710752796755968,90.0,1.0556771127466176
91.0,2962960.0,0.4702934851958449,91.0,1.0546322951024631
92.0,2995520.0,0.46952173458593255,92.0,1.0535941018010333
93.0,3028080.0,0.4687598367967234,93.0,1.0525624425616873
94.0,3060640.0,0.4680076069744872,94.0,1.0515372291844576
95.0,3093200.0,0.4672648660462782,95.0,1.0505183754591993
96.0,3125760.0,0.46653144034731464,96.0,1.0495057970811665
97.0,3158320.0,0.46580716128557403,97.0,1.0484994115724422
98.0,3190880.0,0.4650918650393838,98.0,1.0474991382087182
99.0,3223440.0,0.46438539228427866,99.0,1.04650489795096
100.0,3256000.0,0.4636875879458361,100.0,1.0455166133815368
101.0,3288560.0,0.46299830097558287,101.0,1.0445342086444458
102.0,3321120.0,0.46231738414740603,102.0,1.0435576093892824
103.0,3353680.0,0.4616446938721971,103.0,1.0425867427186544
104.0,3386240.0,0.4609800900287239,104.0,1.041621537138751
105.0,3418800.0,0.4603234358089563,105.0,1.0406619225128195
106.0,3451360.0,0.4596745975762736,106.0,1.0397078300173166
107.0,3483920.0,0.45903344473516644,107.0,1.0387591921005213
108.0,3516480.0,0.4583998496112017,108.0,1.0378159424434217
109.0,3549040.0,0.45777368734016277,109.0,1.0368780159227013
110.0,3581600.0,0.457154835765399,110.0,1.0359453485756642
111.0,3614160.0,0.45654317534253125,111.0,1.035017877566957
112.0,3646720.0,0.45593858905075463,112.0,1.0340955411569555
113.0,3679280.0,0.45534096231006777,113.0,1.0331782786716925
114.0,3711840.0,0.454750182903832,114.0,1.032266030474224
115.0,3744400.0,0.4541661409061331,115.0,1.0313587379373204
116.0,3776960.0,0.4535887286134749,116.0,1.0304563434174072
117.0,3809520.0,0.45301784048038957,117.0,1.0295587902296548
118.0,3842080.0,0.45245337305859334,118.0,1.0286660226241509
119.0,3874640.0,0.4518952249393605,119.0,1.0277779857630787
120.0,3907200.0,0.45134329669881956,120.0,1.0268946256988372
121.0,3939760.0,0.4507974908459161,121.0,1.026015889353044
122.0,3972320.0,0.45025771177280616,122.0,1.0251417244963654
123.0,4004880.0,0.44972386570747624,123.0,1.0242720797291207
124.0,4037440.0,0.44919586066840544,124.0,1.023406904462617
125.0,4070000.0,0.448673606421104,125.0,1.0225461489011676
126.0,4102560.0,0.4481570144363841,126.0,1.0216897640247584
127.0,4135120.0,0.44764599785022813,127.0,1.0208377015723207
128.0,4167680.0,0.44714047142514163,128.0,1.0199899140255793
129.0,4200240.0,0.4466403515128811,129.0,1.019146354593443
130.0,4232800.0,0.44614555601846606,130.0,1.0183069771969087
131.0,4265360.0,0.4456560043653875,131.0,1.0174717364544512
