t,n_grads,f,comm_rounds,var_error
102.0,3321120.0,0.5588752032461975,102.0,1.436645683097819
103.0,3353680.0,0.5580960144673133,103.0,1.4330149730305917
104.0,3386240.0,0.5573245750158474,104.0,1.429399342226064
105.0,3418800.0,0.5565607535574697,105.0,1.4257986724090745
106.0,3451360.0,0.5558044237609457,106.0,1.422212847173767
107.0,3483920.0,0.5550554639352159,107.0,1.4186417518856431
108.0,3516480.0,0.554313756699074,108.0,1.4150852735925603
109.0,3549040.0,0.5535791886803522,109.0,1.411543300943838
110.0,3581600.0,0.5528516502418214,110.0,1.4080157241166869
111.0,3614160.0,0.5521310352312879,111.0,1.4045024347492674
112.0,3646720.0,0.551417240753612,112.0,1.401003325879751
113.0,3679280.0,0.5507101669625906,113.0,1.397518291890798
114.0,3711840.0,0.55000971687085,114.0,1.394047228458948
115.0,3744400.0,0.5493157961760675,115.0,1.3905900325084417
116.0,3776960.0,0.5486283131020038,116.0,1.3871466021690528
117.0,3809520.0,0.5479471782529743,117.0,1.383716836737541
118.0,3842080.0,0.5472723044805149,118.0,1.3803006366423851
119.0,3874640.0,0.5466036067611211,119.0,1.3768979034114674
120.0,3907200.0,0.5459410020840388,120.0,1.3735085396424314
121.0,3939760.0,0.5452844093481893,121.0,1.3701324489754507
122.0,3972320.0,0.54463374926739,122.0,1.3667695360681738
123.0,4004880.0,0.54398894428312,123.0,1.3634197065726297
124.0,4037440.0,0.5433499184841399,124.0,1.360082867113905
125.0,4070000.0,0.5427165975323508,125.0,1.356758925270417
126.0,4102560.0,0.5420889085943252,126.0,1.3534477895556223
127.0,4135120.0,0.5414667802780039,127.0,1.350149369401021
128.0,4167680.0,0.5408501425740938,128.0,1.3468635751403248
129.0,4200240.0,0.5402389268017481,129.0,1.3435903179946764
130.0,4232800.0,0.5396330655581493,130.0,1.340329510058807
131.0,4265360.0,0.5390324926716489,131.0,1.3370810642880446
132.0,4297920.0,0.5384371431581518,132.0,1.3338448944860808
133.0,4330480.0,0.537846953180459,133.0,1.3306209152934227
134.0,4363040.0,0.5372618600103144,134.0,1.327409042176455
135.0,4395600.0,0.5366818019929182,135.0,1.3242091914170544
136.0,4428160.0,0.5361067185136955,136.0,1.321021280102693
137.0,4460720.0,0.5355365499671283,137.0,1.3178452261169866
138.0,4493280.0,0.5349712377274727,138.0,1.314680948130634
139.0,4525840.0,0.5344107241212056,139.0,1.3115283655927117
140.0,4558400.0,0.5338549524010523,140.0,1.3083873987222832
141.0,4590960.0,0.5333038667214672,141.0,1.3052579685002916
142.0,4623520.0,0.5327574121154446,142.0,1.3021399966617024
143.0,4656080.0,0.532215534472554,143.0,1.2990334056878734
144.0,4688640.0,0.531678180518099,144.0,1.295938118799124
145.0,4721200.0,0.5311452977933102,145.0,1.2928540599474851
146.0,4753760.0,0.530616834636491,146.0,1.2897811538096093
147.0,4786320.0,0.5300927401650418,147.0,1.2867193257798217
148.0,4818880.0,0.5295729642582944,148.0,1.2836685019633038
149.0,4851440.0,0.5290574575410945,149.0,1.2806286091693866
150.0,4884000.0,0.5285461713680779,150.0,1.2775995749049476
151.0,4916560.0,0.5280390578085878,151.0,1.2745813273679016
152.0,4949120.0,0.5275360696321869,152.0,1.2715737954407729
153.0,4981680.0,0.5270371602947208,153.0,1.2685769086843384
154.0,5014240.0,0.5265422839248972,154.0,1.2655905973313446
155.0,5046800.0,0.5260513953113418,155.0,1.2626147922802808
156.0,5079360.0,0.5255644498901008,156.0,1.2596494250892065
157.0,5111920.0,0.5250814037325596,157.0,1.2566944279696335
