t,n_grads,f,comm_rounds,var_error
56.0,0.0,0.01563627873102003,56.0,-1796.4041269844392
57.0,0.0,0.015637695632614492,57.0,-1796.4041255675377
58.0,0.0,0.0156386128813339,58.0,-1796.404124650289
59.0,0.0,0.015639056729598026,59.0,-1796.4041242064407
60.0,0.0,0.015639052318756494,60.0,-1796.4041242108517
61.0,0.0,0.015638623717966853,61.0,-1796.4041246394524
62.0,0.0,0.015637793962851927,62.0,-1796.4041254692074
63.0,0.0,0.01563658509371712,63.0,-1796.4041266780766
64.0,0.0,0.01563501819315254,64.0,-1796.4041282449773
65.0,0.0,0.015633113422881987,65.0,-1796.4041301497475
66.0,0.0,0.01563089005975181,66.0,-1796.4041323731105
67.0,0.0,0.0156283665307791,67.0,-1796.4041348966396
68.0,0.0,0.01562556044719998,68.0,-1796.4041377027231
69.0,0.0,0.015622488637477139,69.0,-1796.4041407745328
70.0,0.0,0.015619167179240634,70.0,-1796.4041440959911
71.0,0.0,0.01561561143014823,71.0,-1796.4041476517402
72.0,0.0,0.01561183605766188,72.0,-1796.4041514271128
73.0,0.0,0.015607855067744866,73.0,-1796.4041554081025
74.0,0.0,0.015603681832491043,74.0,-1796.4041595813378
75.0,0.0,0.015599329116702853,75.0,-1796.4041639340537
76.0,0.0,0.015594809103438818,76.0,-1796.4041684540668
77.0,0.0,0.015590133418554692,77.0,-1796.4041731297518
78.0,0.0,0.015585313154264726,78.0,-1796.404177950016
79.0,0.0,0.015580358891751439,79.0,-1796.4041829042785
80.0,0.0,0.015575280722853363,80.0,-1796.4041879824474
81.0,0.0,0.01557008827086126,81.0,-1796.4041931748995
82.0,0.0,0.015564790710453524,82.0,-1796.40419847246
83.0,0.0,0.015559396786801703,83.0,-1796.4042038663836
84.0,0.0,0.015553914833877018,84.0,-1796.4042093483365
85.0,0.0,0.015548352791988261,85.0,-1796.4042149103784
86.0,0.0,0.015542718224581083,86.0,-1796.4042205449457
87.0,0.0,0.015537018334328129,87.0,-1796.404226244836
88.0,0.0,0.015531259978538589,88.0,-1796.4042320031917
89.0,0.0,0.015525449683915138,89.0,-1796.4042378134864
90.0,0.0,0.01551959366068528,90.0,-1796.4042436695097
91.0,0.0,0.01551369781613332,91.0,-1796.4042495653541
92.0,0.0,0.015507767767558245,92.0,-1796.4042554954028
93.0,0.0,0.015501808854681937,93.0,-1796.4042614543157
94.0,0.0,0.015495826151531097,94.0,-1796.404267437019
95.0,0.0,0.015489824477815677,95.0,-1796.4042734386926
96.0,0.0,0.01548380840982523,96.0,-1796.4042794547606
97.0,0.0,0.01547778229086425,97.0,-1796.4042854808795
98.0,0.0,0.01547175024124624,98.0,-1796.4042915129291
99.0,0.0,0.015465716167865816,99.0,-1796.4042975470024
100.0,0.0,0.015459683773366963,100.0,-1796.404303579397
101.0,0.0,0.015453656564925106,101.0,-1796.4043096066055
102.0,0.0,0.015447637862659671,102.0,-1796.4043156253076
103.0,0.0,0.015441630807693143,103.0,-1796.4043216323626
104.0,0.0,0.01543563836987205,104.0,-1796.4043276248005
105.0,0.0,0.015429663355164328,105.0,-1796.4043335998151
106.0,0.0,0.015423708412747207,106.0,-1796.4043395547576
107.0,0.0,0.015417776041798892,107.0,-1796.4043454871285
108.0,0.0,0.015411868598006835,108.0,-1796.4043513945724
109.0,0.0,0.015405988299804784,109.0,-1796.4043572748706
110.0,0.0,0.015400137234350216,110.0,-1796.404363125936
111.0,0.0,0.015394317363253316,111.0,-1796.4043689458072
112.0,0.0,0.015388530528068085,112.0,-1796.4043747326423
113.0,0.0,0.015382778455555813,113.0,-1796.4043804847147
114.0,0.0,0.015377062762730391,114.0,-1796.4043862004075
115.0,0.0,0.015371384961694975,115.0,-1796.4043918782086
116.0,0.0,0.015365746464278683,116.0,-1796.404397516706
117.0,0.0,0.01536014858648174,117.0,-1796.4044031145838
118.0,0.0,0.01535459255273733,118.0,-1796.4044086706176
119.0,0.0,0.0153490794999976,119.0,-1796.4044141836703
120.0,0.0,0.015343610481651447,120.0,-1796.4044196526886
121.0,0.0,0.015338186471280869,121.0,-1796.404425076699
122.0,0.0,0.015332808366262884,122.0,-1796.404430454804
123.0,0.0,0.015327476991223174,123.0,-1796.4044357861792
124.0,0.0,0.01532219310134785,124.0,-1796.404441070069
125.0,0.0,0.015316957385559054,125.0,-1796.4044463057849
126.0,0.0,0.015311770469560062,126.0,-1796.404451492701
127.0,0.0,0.015306632918755355,127.0,-1796.4044566302516
128.0,0.0,0.015301545241050677,128.0,-1796.4044617179293
129.0,0.0,0.015296507889538107,129.0,-1796.4044667552807
130.0,0.0,0.015291521265070756,130.0,-1796.4044717419054
131.0,0.0,0.015286585718731734,131.0,-1796.4044766774516
132.0,0.0,0.015281701554201603,132.0,-1796.4044815616162
133.0,0.0,0.015276869030028433,133.0,-1796.4044863941403
134.0,0.0,0.015272088361804544,134.0,-1796.4044911748085
135.0,0.0,0.015267359724253561,135.0,-1796.404495903446
136.0,0.0,0.015262683253231529,136.0,-1796.404500579917
137.0,0.0,0.015258059047645546,137.0,-1796.4045052041226
138.0,0.0,0.015253487171293195,138.0,-1796.404509775999
139.0,0.0,0.01524896765462599,139.0,-1796.4045142955158
140.0,0.0,0.015244500496439916,140.0,-1796.404518762674
141.0,0.0,0.015240085665496008,141.0,-1796.4045231775049
142.0,0.0,0.01523572310207365,142.0,-1796.4045275400683
143.0,0.0,0.015231412719459502,143.0,-1796.404531850451
144.0,0.0,0.015227154405374435,144.0,-1796.404536108765
145.0,0.0,0.015222948023341036,145.0,-1796.404540315147
146.0,0.0,0.015218793413994092,146.0,-1796.4045444697563
147.0,0.0,0.01521469039633627,147.0,-1796.404548572774
148.0,0.0,0.015210638768941185,148.0,-1796.4045526244015
149.0,0.0,0.01520663831110592,149.0,-1796.4045566248592
150.0,0.0,0.015202688783955136,150.0,-1796.4045605743863
151.0,0.0,0.015198789931498556,151.0,-1796.404564473239
152.0,0.0,0.0151949414816437,152.0,-1796.4045683216887
153.0,0.0,0.015191143147165733,153.0,-1796.4045721200232
154.0,0.0,0.015187394626636035,154.0,-1796.4045758685438
155.0,0.0,0.015183695605311147,155.0,-1796.404579567565
156.0,0.0,0.015180045755983715,156.0,-1796.4045832174143
157.0,0.0,0.015176444739796879,157.0,-1796.4045868184305
158.0,0.0,0.01517289220702358,158.0,-1796.4045903709634
159.0,0.0,0.015169387797812156,159.0,-1796.4045938753725
160.0,0.0,0.015165931142899634,160.0,-1796.4045973320274
161.0,0.0,0.015162521864293827,161.0,-1796.404600741306
162.0,0.0,0.01515915957592571,162.0,-1796.4046041035945
163.0,0.0,0.015155843884273029,163.0,-1796.404607419286
164.0,0.0,0.015152574388956426,164.0,-1796.4046106887813
165.0,0.0,0.015149350683309084,165.0,-1796.404613912487
166.0,0.0,0.015146172354921019,166.0,-1796.4046170908155
167.0,0.0,0.01514303898615894,167.0,-1796.404620224184
168.0,0.0,0.015139950154662686,168.0,-1796.4046233130157
169.0,0.0,0.015136905433819216,169.0,-1796.4046263577366
170.0,0.0,0.015133904393214919,170.0,-1796.4046293587771
171.0,0.0,0.015130946599067243,171.0,-1796.4046323165712
172.0,0.0,0.015128031614636406,172.0,-1796.4046352315556
173.0,0.0,0.015125159000617883,173.0,-1796.4046381041696
174.0,0.0,0.015122328315516648,174.0,-1796.4046409348548
175.0,0.0,0.01511953911600372,175.0,-1796.4046437240543
176.0,0.0,0.015116790957255762,176.0,-1796.404646472213
177.0,0.0,0.015114083393278485,177.0,-1796.4046491797772
178.0,0.0,0.015111415977214347,178.0,-1796.4046518471932
179.0,0.0,0.015108788261635388,179.0,-1796.4046544749087
180.0,0.0,0.015106199798821591,180.0,-1796.4046570633716
181.0,0.0,0.015103650141025467,181.0,-1796.4046596130293
182.0,0.0,0.015101138840723448,182.0,-1796.4046621243297
183.0,0.0,0.015098665450854445,183.0,-1796.4046645977196
184.0,0.0,0.015096229525046339,184.0,-1796.4046670336454
185.0,0.0,0.015093830617830664,185.0,-1796.4046694325525
186.0,0.0,0.015091468284846104,186.0,-1796.4046717948854
187.0,0.0,0.015089142083031191,187.0,-1796.4046741210873
188.0,0.0,0.015086851570806697,188.0,-1796.4046764115994
189.0,0.0,0.015084596308248065,189.0,-1796.404678666862
190.0,0.0,0.015082375857248352,190.0,-1796.4046808873131
191.0,0.0,0.015080189781672068,191.0,-1796.4046830733887
192.0,0.0,0.015078037647500209,192.0,-1796.4046852255228
193.0,0.0,0.015075919022966991,193.0,-1796.4046873441473
194.0,0.0,0.01507383347868846,194.0,-1796.4046894296916
195.0,0.0,0.015071780587783447,195.0,-1796.4046914825826
196.0,0.0,0.01506975992598712,196.0,-1796.4046935032443
197.0,0.0,0.015067771071757486,197.0,-1796.4046954920987
198.0,0.0,0.015065813606375034,198.0,-1796.404697449564
199.0,0.0,0.015063887114036,199.0,-1796.4046993760562
200.0,0.0,0.015061991181939328,200.0,-1796.4047012719884
