t,n_grads,f,comm_rounds,var_error
141.0,0.0,0.015322763638846859,141.0,-1796.4044404995316
142.0,0.0,0.015318104720555758,142.0,-1796.4044451584498
143.0,0.0,0.015313484844669411,143.0,-1796.4044497783257
144.0,0.0,0.015308904381693285,144.0,-1796.4044543587886
145.0,0.0,0.015304363667268905,145.0,-1796.4044588995032
146.0,0.0,0.015299863003632052,146.0,-1796.4044634001668
147.0,0.0,0.015295402661017348,147.0,-1796.4044678605094
148.0,0.0,0.015290982879010897,148.0,-1796.4044722802914
149.0,0.0,0.015286603867853223,149.0,-1796.4044766593024
150.0,0.0,0.015282265809694122,150.0,-1796.4044809973607
151.0,0.0,0.015277968859801249,151.0,-1796.4044852943105
152.0,0.0,0.01527371314772415,152.0,-1796.4044895500226
153.0,0.0,0.015269498778415354,153.0,-1796.4044937643919
154.0,0.0,0.015265325833310106,154.0,-1796.404497937337
155.0,0.0,0.015261194371366223,155.0,-1796.404502068799
156.0,0.0,0.015257104430065553,156.0,-1796.4045061587403
157.0,0.0,0.015253056026378395,157.0,-1796.404510207144
158.0,0.0,0.015249049157692238,158.0,-1796.4045142140126
159.0,0.0,0.015245083802706125,159.0,-1796.4045181793676
160.0,0.0,0.015241159922291851,160.0,-1796.4045221032482
161.0,0.0,0.015237277460323221,161.0,-1796.40452598571
162.0,0.0,0.01523343634447449,162.0,-1796.4045298268259
163.0,0.0,0.015229636486989115,163.0,-1796.4045336266834
164.0,0.0,0.01522587778541985,164.0,-1796.4045373853849
165.0,0.0,0.015222160123341266,165.0,-1796.404541103047
166.0,0.0,0.015218483371035652,166.0,-1796.4045447797994
167.0,0.0,0.015214847386153207,167.0,-1796.4045484157841
168.0,0.0,0.01521125201434753,168.0,-1796.404552011156
169.0,0.0,0.015207697089887189,169.0,-1796.4045555660805
170.0,0.0,0.015204182436244357,170.0,-1796.404559080734
171.0,0.0,0.015200707866661134,171.0,-1796.4045625553038
172.0,0.0,0.015197273184694576,172.0,-1796.4045659899857
173.0,0.0,0.015193878184740982,173.0,-1796.4045693849855
174.0,0.0,0.015190522652540344,174.0,-1796.4045727405178
175.0,0.0,0.015187206365661515,175.0,-1796.4045760568047
176.0,0.0,0.015183929093968903,176.0,-1796.4045793340763
177.0,0.0,0.015180690600071298,177.0,-1796.4045825725702
178.0,0.0,0.015177490639753417,178.0,-1796.4045857725307
179.0,0.0,0.015174328962390854,179.0,-1796.404588934208
180.0,0.0,0.015171205311349013,180.0,-1796.404592057859
181.0,0.0,0.015168119424366496,181.0,-1796.404595143746
182.0,0.0,0.015165071033923677,182.0,-1796.4045981921365
183.0,0.0,0.015162059867596769,183.0,-1796.4046012033027
184.0,0.0,0.015159085648398107,184.0,-1796.404604177522
185.0,0.0,0.015156148095102944,185.0,-1796.4046071150754
186.0,0.0,0.015153246922563387,186.0,-1796.4046100162477
187.0,0.0,0.015150381842009883,187.0,-1796.4046128813284
188.0,0.0,0.015147552561340578,188.0,-1796.404615710609
189.0,0.0,0.01514475878539924,189.0,-1796.4046185043849
190.0,0.0,0.015142000216241848,190.0,-1796.4046212629542
191.0,0.0,0.015139276553392462,191.0,-1796.404623986617
192.0,0.0,0.015136587494088671,192.0,-1796.4046266756764
193.0,0.0,0.015133932733517038,193.0,-1796.4046293304368
194.0,0.0,0.015131311965038759,194.0,-1796.4046319512054
195.0,0.0,0.015128724880406102,195.0,-1796.4046345382899
196.0,0.0,0.015126171169969775,196.0,-1796.4046370920005
197.0,0.0,0.015123650522877582,197.0,-1796.4046396126475
198.0,0.0,0.015121162627264772,198.0,-1796.404642100543
199.0,0.0,0.015118707170436252,199.0,-1796.404644556
200.0,0.0,0.015116283839041003,200.0,-1796.4046469793313
